15470:17,302,654,76,616,58,8,866,84,29
232:190,23961,20596,81992,6476,11534,77322,2476,102080,75577
231:45,4697,4181,2073,244,52738,121425,28741,111940,44710
5876:1043,60347,24738,36465,37322,74075,79941,10895,16449,100849
238:4542,86,5176,4357,9657,15487,22518,4346,39307,108387
42568:650,262,901,726,966,1220,5363,19570,31315,122846
30902:6673,3791,6059,32352,27447,3466,63670,53597,16911,67636
30901:650,205,962,1231,5176,2655,16204,99466,65514,71439
5089:17,302,654,76,616,58,8,866,84,29
25940:901,1804,1086,11,4724,42693,30463,92351,79787,82393
5088:205,4542,86,220,3006,30301,36175,32825,68995,121827
5086:17,302,654,76,81,262,3137,3423,2241,3374
20720:17,302,654,76,616,58,8,866,84,29
29239:17,302,654,76,616,58,8,866,84,29
20721:205,533,9210,9657,601,3188,14031,90199,119691,101406
15448:17,302,654,226,4021,5103,5355,16763,83045,76017
25947:17,302,654,76,616,58,8,866,84,29
16972:17,302,654,76,616,58,8,866,84,29
15441:238,394,1476,1832,2765,6996,29119,4227,53880,120996
15442:616,81,226,1023,394,1276,1499,7211,2379,3718
5865:2934,1176,6690,1015,43598,25615,87092,88437,77863,18883
5866:650,1276,205,1205,220,4825,4357,9657,11326,28729
5863:3,1131,2223,7849,20442,8455,45920,55415,38475,112097
5864:1804,1832,86,11,2073,3563,1302,30797,84499,106327
250:4181,86,2073,7849,3589,2906,6420,38940,26869,51458
45717:17,302,654,76,616,58,8,866,84,29
42556:17,302,654,76,616,58,8,866,84,29
5097:83148,4962,68406,115353,37547,50158,123263,88779,45481,57786
25951:17,302,654,76,2021,15984,7072,42467,48953,89506
17972:15,238,1086,511,6545,12750,4993,30683,53072,31753
31159:1276,1435,2028,812,12776,5702,5812,5766,81158,81646
31158:17,302,654,76,616,58,8,866,84,29
5090:302,1561,65260,5744,100,121610,59017,41570,57521,99952
31151:162,901,1086,1065,3824,39710,57672,107435,76884,51450
16980:1435,7622,9505,35227,45644,69327,102925,45805,16889,87704
15451:650,1276,3,205,4542,86,1231,2655,3006,3619
16983:1069,205,3929,6395,13296,9319,7428,34379,30191,12497
17007:17,17,302,654,76,616,58,84,1102,301
17974:1690,3661,9902,95244,90175,54225,31835,116434,90013,65998
257:1069,205,1693,3929,3214,9210,10247,19349,79409,110502
17006:162,45,1804,1476,966,6996,980,28517,48814,67057
5858:17,302,70,698,225,660,12332,31879,34773,73969
17008:4542,86,5176,9210,7849,15487,8700,22518,50801,36585
16192:17,1989,23317,9961,36401,99734,63098,45791,85292,19244
50807:302,616,1023,2618,726,194,803,23387,45303,3363
253:1276,86,220,4825,7546,10138,13058,61108,95775,108182
33043:650,1276,205,3929,244,6700,50804,72527,111954,25895
1413:1069,2734,7546,9885,80125,9329,51317,53822,49251,84213
1412:1276,205,86,1231,3929,2499,9597,25173,52559,45258
1419:205,1435,4825,6379,2028,10511,7831,12536,44302,48525
1418:650,1069,205,1220,962,1231,220,3929,13296,21315
15352:3223,3867,3432,615,23746,16359,58836,94655,63985,95743
43480:17,302,654,76,2703,11310,113488,80757,98142,55846
949:17,302,654,76,616,58,8,866,84,29
20906:15,1405,1086,3,7048,6836,15921,9329,41840,106751
20908:650,3,1460,535,375,45726,74462,109968,64237,66822
29914:17,302,654,76,616,58,8,866,84,29
27789:1326,16188,14955,6678,4842,1238,23093,40768,85474,72296
20912:17,302,654,76,616,58,8,866,84,29
22906:17,302,654,76,616,58,8,866,84,29
22903:1069,205,3929,2734,13296,15487,4583,20408,91978,48361
29029:17,302,654,76,616,58,8,866,84,29
13710:361,2292,407,998,2748,4047,3937,37507,25900,101093
22901:17,302,654,76,616,58,8,866,84,29
15357:17,302,654,76,616,58,8,866,84,29
20911:17,302,654,76,616,58,8,866,84,29
52423:17,302,654,76,616,58,8,866,84,37189
43483:17,302,654,76,616,58,8,866,84,29
30227:262,901,1069,6379,11973,5627,18632,44705,105915,38364
22116:17,302,654,76,616,58,8,866,84,29
33045:17,302,654,76,616,58,8,866,84,52240
26602:17,302,654,76,616,58,8,866,84,29
17285:1937,699,1806,7166,1243,20534,32534,13287,17584,123051
22111:17,302,654,76,616,58,8,866,84,29
1420:205,2734,3188,28122,53779,9569,60761,54405,19078,4469
37088:650,162,726,6243,4357,14059,1747,57616,114999,117735
32493:1276,1804,205,4542,348,2223,6943,5176,2655,33138
40790:901,1190,5857,7146,3937,11887,1176,45123,65754,21981
46163:17,302,654,76,2326,14626,1891,12810,41877,16204
29038:2318,924,13789,16629,110346,32213,51748,106450,90063,112089
1427:1693,1220,962,86,4825,3214,1649,25173,51317,24670
15340:162,394,1405,199,510,3824,7869,1890,1553,62381
20918:364,1220,4542,86,4481,3989,16409,14431,3576,27350
27794:17,302,654,1847,23071,7280,6329,40562,36484,55367
937:375,4613,6323,33070,3683,36768,57029,43046,31016,64720
29033:17,302,654,76,616,58,8,866,84,29
28058:17,302,654,76,616,58,8,866,84,29
29032:1276,4181,86,1435,4816,6943,10275,30301,11307,28294
27798:1069,205,140,5176,3006,12776,6395,36911,98625,56208
20926:205,962,4542,86,9210,12776,7849,25173,47550,57911
27799:162,4697,4724,8081,1556,3097,3181,18020,14056,83828
13701:301,2139,952,6033,8683,9789,51483,53291,20480,117709
30212:17,302,654,76,616,58,8,31769,18393,67498
13700:947,931,3429,5122,1256,3368,31310,13390,82290,43038
32495:17,302,654,76,616,58,8,866,84,29
22128:1069,9657,10648,19712,17112,22159,49564,78340,99502,46918
30219:533,375,2492,911,9054,74859,43334,108532,66392,84043
17297:17,302,654,76,616,58,8,866,84,29
22124:81,348,1749,1419,905,2379,2204,19950,53381,68278
1437:650,238,3223,6545,7011,11887,14508,67781,108328,113158
1435:1069,205,140,3929,2734,7546,7849,2554,16409,98625
28040:16109,39193,95733,87710,105298,89766,121117,68171,36620,83831
6469:650,1276,1220,4697,86,3632,18062,6026,21469,82394
37078:76,81,226,698,2139,5602,3516,3739,16370,104596
1431:650,1276,3,1220,3929,6943,11524,2499,3588,85572
1430:650,205,4542,86,244,7546,6700,11640,42458,81718
925:1276,3,205,1231,3929,2655,9210,5702,31908,110502
926:1220,86,3214,244,9210,917,13296,35430,101406,11766
14299:1690,3039,4671,1217,6397,4261,15556,7836,110710,113671
14293:205,86,4357,18062,25173,17769,17502,25410,78653,122534
15333:394,273,1822,4032,17925,3378,10928,77977,39267,2762
28858:17,302,654,76,616,58,8,45415,8743,29049
12601:1119,1804,5176,11000,59143,65101,109502,98468,51437,91774
21514:226,18593,40087,17698,69053,68220,36402,26237,101372,82470
20932:17,302,654,76,616,58,8,866,84,29
21518:1102,736,285,30,596,923,19963,14896,29259,100864
918:4364,2715,1603,571,4604,9309,116656,92404,102068,80269
36696:17,302,654,76,616,58,8,866,84,29
20067:17,302,654,1119,4364,18025,48781,53590,77037,83015
12604:1220,4542,1131,86,6700,26421,25173,36175,1618,24670
17266:17,302,654,76,616,58,8,866,84,29
6475:650,96,1069,962,12776,15487,9885,67860,59264,45141
17267:17,302,654,76,616,58,8,866,84,29
1448:2833,21537,24196,11984,73717,58648,70567,55423,19790,9517
1447:4542,86,9210,7849,15487,8700,11307,22518,50801,36585
1441:13016,13,7468,6559,27322,8557,23529,75114,25679,80319
28862:2934,24211,3367,37507,11641,62580,55666,52848,93302,45496
28037:17,302,654,76,616,58,8,866,84,29
28861:931,1344,366,39416,97697,86131,78700,92147,118195,105573
911:901,1435,2028,10048,7146,14979,1176,12165,10999,72611
43470:17,302,654,76,616,58,8,866,84,29
29015:650,1476,535,3824,288,2499,8796,26249,54426,105135
28032:17,302,654,76,616,58,8,866,84,29
28031:17,302,654,76,616,58,8,866,84,29
13723:17,302,654,76,616,58,8,866,84,29
21505:650,262,162,1276,229,16288,6395,19616,14059,11319
22109:205,533,9210,9657,601,3188,14031,90199,119691,101406
17272:17,302,654,76,616,58,8,866,84,29
22102:17,302,654,76,616,58,8,866,84,29
20059:17,302,654,76,616,58,8,2769,13342,35632
17278:5111,20411,26749,688,13995,42251,22943,38848,40743,7991
17279:17,302,654,76,616,58,8,866,84,29
28020:162,1131,1065,1168,812,7785,13984,7084,80638,13064
41813:17,302,654,76,616,58,8,866,84,29
28021:17,302,654,76,616,58,8,866,84,29
41814:4542,4825,10316,7831,19149,44051,10057,27142,72348,28729
41027:650,1276,205,1220,86,2223,2655,6862,24530,25173
15394:17,302,654,76,616,58,8,866,84,29
982:86,5176,3006,12776,3613,15487,14423,21677,69335,105003
40761:17,302,654,76,616,58,8,866,84,29
981:650,162,1832,7048,3632,2028,1760,4604,1488,90199
41025:17,302,654,76,616,58,8,866,84,29
984:650,1231,12776,6026,9505,20442,7428,11355,16976,12448
13758:205,4542,86,3006,917,21171,30301,36175,32825,68995
20950:17,302,654,76,616,58,8,866,84,53202
21531:17,302,654,76,616,58,8,866,84,29
13109:650,1276,3,205,1220,86,1231,2655,10300,5710
17243:17,302,654,76,616,58,8,866,84,29
17241:205,4542,4825,3929,244,9210,7849,18613,65515,113616
30264:650,45,1804,1476,1220,2316,9597,10300,13874,57517
8500:9363,40596,4455,8418,50294,95591,42487,31820,114133,33137
33998:1937,4275,1155,4357,7874,10580,59623,80541,112626,122341
13752:17,302,654,76,616,58,8,866,84,29
13106:6849,1701,6156,59651,69909,75252,7405,58811,113296,77776
20954:17,302,654,76,616,58,8,866,84,29
29956:17,302,654,76,616,58,8,866,84,29
977:650,1276,3,205,1231,3619,29508,30959,30466,43602
15388:650,1276,1693,1231,3006,14423,10300,42693,23829,47837
15385:650,45,1276,1804,1476,1693,917,10244,7428,87387
13110:1326,135,2259,10648,4726,104375,77063,104429,94536,116089
15380:17,302,654,76,616,58,8,866,59675,48724
34594:361,568,119,1412,535,7869,8055,20213,73175,61100
40750:17,302,654,76,616,58,8,866,84,29
970:3730,4300,9093,939,75359,55562,54978,102417,97703,75323
46120:616,15,162,690,6535,28362,767,19234,99307,111225
36689:17,302,654,76,616,58,8,866,84,35201
32451:650,2223,2655,11355,65515,23387,67563,52677,82393,82901
17251:17,302,654,76,616,58,8,866,6651,83789
35311:4372,4568,1923,31598,11377,20254,13183,36848,113723,41878
17254:17,302,30254,40638,41887,20888,32824,105897,84943,30771
33988:17,302,654,76,616,58,8,866,84,29
28801:17,302,654,76,616,58,8,866,84,29
9313:4542,86,5176,18062,7849,15487,12886,29508,38915,64350
14247:650,3,205,86,7869,3190,50,17769,17502,122534
28019:1476,1086,3223,1960,3632,4613,2499,14328,53145,81226
9310:1069,205,1220,4542,86,140,3929,1021,10247,18613
13116:289,1326,2429,4374,8860,135,1230,14227,35541,56664
29943:17,302,654,76,616,58,8,866,84,29
9312:1069,1220,962,4542,3006,98,18062,9657,14423,31270
8517:17,302,654,76,616,58,8,866,8787,864
13770:17,302,654,76,616,58,8,866,84,29
15375:901,1276,1065,11,1302,10275,11307,9349,21469,3612
29930:17,302,654,76,616,58,8,866,84,29
40789:205,1220,4542,86,5176,28362,9885,12886,4682,9104
964:1276,4542,86,7869,220,4825,8700,14546,77259,27041
40782:901,1086,4919,3824,1960,11,6157,16288,2564,12448
21551:13050,48623,24060,38297,68737,80127,100084,49056,115290,71500
55455:17,302,654,76,616,58,8,866,84,29
36656:17,302,654,76,616,58,8,866,84,29
30247:10316,135,10020,12536,19712,105715,89684,45536,68910,537
20973:205,1220,4542,3929,244,9210,917,35430,22335,109311
15378:262,45,1276,1937,348,10600,3937,7497,9211,4227
50395:17,302,654,76,616,58,8,866,84,29
1409:1276,1804,1832,229,3563,990,60009,30797,84499,106327
41019:17,302,654,76,616,58,8,866,84,29
41820:17,302,654,76,616,58,8,866,84,29
1405:17,302,654,76,616,58,8,866,4697,15022
15366:726,966,3824,3632,1302,3728,7292,98805,65286,112340
1407:17,302,654,76,616,58,8,866,84,29
1408:205,1220,4825,3006,3613,9722,7849,12886,114009,112551
1402:205,1693,1220,962,86,140,1021,7849,49,20408
46105:17,302,654,76,616,58,8,866,84,29
32477:1069,924,38522,118377,113932,110811,94297,102234,41540,26388
46104:17,302,654,76,616,58,8,866,84,29
21542:2318,352,2582,801,2833,6559,9295,9709,23942,65155
21543:5111,5627,26925,5554,18791,5766,70657,7340,8350,64462
29922:17,302,654,76,616,58,8,866,84,29
28827:8483,12329,19337,1436,4952,80125,29004,20626,33115,53345
9331:17,302,654,76,616,58,8,866,9728,109280
29923:15,238,1476,3711,2500,2983,5262,2316,23581,115179
9333:17,302,654,76,616,58,8,866,84,12721
20985:262,2060,3373,1176,7981,88492,52553,15215,44626,99720
41816:17,302,654,76,616,58,8,866,84,29
29921:205,533,9210,9657,601,3188,14031,90199,119691,101406
8513:650,1276,3,1205,10511,47550,1199,29357,86454,33387
8510:699,4275,7059,147,19056,3067,30301,14902,4608,68438
13761:1405,103,2733,1451,1065,7869,18373,23295,53174,17032
12662:2139,1987,4249,5120,26528,10819,62769,18098,65429,51752
27701:17,302,654,76,616,58,8,866,84,29
12663:262,162,45,1832,2868,6157,6996,3347,93203,54602
49906:11973,4875,12565,42792,45339,65489,36399,81658,51234,58224
27702:103,375,1231,7048,6943,7642,17665,24945,45529,2283
37767:17,302,654,76,616,58,8,866,84,29
12669:3006,7849,12404,7889,1581,4678,94028,14130,10885,104979
3684:616,698,568,4364,726,5398,9877,10806,11824,49556
32422:17,302,654,76,616,58,8,65340,33885,50737
19554:1804,1476,6943,1384,22096,6800,21469,78766,69335,824
3674:650,1276,3,205,1220,86,1231,5176,2655,13296
21570:17,302,654,76,616,58,8,866,84,29
41859:441,5363,3578,28195,54735,5782,2071,105895,62991,115654
29993:17,302,654,76,616,58,8,866,84,29
44096:17,302,654,76,616,58,8,866,84,29
44097:17,302,654,76,616,58,8,866,84,29
12660:1069,962,288,3006,28362,8012,50,80125,95244,4199
43412:17,302,654,76,616,58,8,866,84,29
9359:650,262,62,1208,6068,39539,39119,70586,87004,83634
43411:17,302,654,76,616,58,8,866,84,29
9357:17,302,654,76,616,58,8,866,84,29
49916:1069,205,962,140,1021,11451,7568,95710,72691,80124
9350:205,1220,533,4825,3006,3613,9722,114009,112551,49691
19541:17,302,654,76,616,58,8,866,84,29
3692:17,302,654,76,616,58,8,866,84,29
19544:17,302,654,76,616,58,8,866,84,29
3694:15,511,5857,10275,21051,22026,30471,3683,58145,115327
3686:17,302,654,76,616,58,8,866,84,29
3685:17,302,654,76,616,58,7716,100871,43631,26233
19549:650,1276,205,1220,4542,86,2655,6862,24530,25173
47692:17,302,654,76,616,58,8,866,84,29
41077:17,302,654,76,616,58,8,866,84,29
41846:4919,86,855,4275,7409,543,3751,10676,955,31318
40712:17,302,654,76,616,58,8,866,84,29
16474:616,358,15201,9894,73404,10725,110711,30912,78355,4349
13153:650,205,1693,962,1231,220,2655,6862,7849,12886
30290:17,302,654,76,616,58,8,866,84,29
13152:650,3,205,4542,30441,12564,15173,51694,60494,17948
14219:138,3144,229,3103,15139,18316,24210,26140,65128,82005
30288:62,901,273,45,244,1955,1266,8396,41996,49782
9364:357,3065,1645,29408,2612,61819,35593,31120,53629,104142
16467:17,302,654,76,616,58,8,9431,5494,4935
9369:135,9657,10648,9237,35302,4415,42163,83034,77190,65273
9368:17,302,654,76,616,58,8,866,84,29
21599:17,302,654,76,616,58,8,866,84,29
29080:17,302,654,76,616,58,8,866,84,29
5803:205,3929,9210,12776,3613,7546,3188,33349,81226,53822
41871:17,302,654,76,616,58,8,866,84,29
14210:4542,86,3006,9210,3613,9722,15487,50801,25410,75419
14211:262,901,45,1133,3531,32815,9481,25655,122095,120703
30282:1069,205,962,140,1021,11451,7568,95710,72691,80124
16465:37332,67812,50551,115491,105395,93909,117248,97805,108454,93994
29972:45,1804,1220,348,244,3613,2316,6862,1318,16604
27737:17,302,654,76,616,58,8,866,84,29
40727:17,302,654,76,616,58,8,866,84,29
12676:17,302,654,76,616,58,8,866,84,29
29968:17,302,654,76,616,58,8,866,84,29
32439:650,3,205,1693,4542,3628,1649,15173,51694,60494
13179:205,1220,533,4825,3006,3613,9722,114009,112551,49691
21585:5363,6088,1149,22856,57205,14588,35268,30791,68505,3029
37753:9043,48431,10302,9843,27635,24381,7202,14585,53558,66287
27739:86,220,2655,5702,3190,5812,18613,76092,95775,102763
9371:1205,7869,1340,4547,7642,10370,10057,19945,108175,113829
41055:650,535,6379,9657,3937,3378,9237,2080,114009,64435
992:650,3,1220,3214,29508,8455,77787,52677,105579,100313
993:1119,605,2499,1358,8780,35768,33634,13315,30334,12630
19528:17,302,654,76,616,58,8,866,84,29
13177:3214,21171,11326,24498,18057,18020,56729,108678,23670,21539
998:8,358,1231,1788,5753,3517,17429,14089,20311,58719
12628:17,302,654,76,616,4305,52513,122304,62866,8471
25513:17,302,654,76,616,58,8,866,35793,37773
9381:650,3,1460,535,375,1651,74462,109968,64237,66822
25519:17,302,654,76,616,58,8,866,84,29
16449:17,302,654,76,803,53600,14884,34076,19657,119264
28876:14955,44093,26249,21682,16452,33286,67372,42821,30978,49965
31791:17,302,654,76,616,58,8,866,84,29
25518:564,736,119,2140,4364,1606,3717,1173,35811,34694
12622:3,205,1131,1231,220,7546,11326,14546,31908,26457
15313:17,302,654,76,616,58,8,866,84,29
16447:1069,205,962,140,1021,11451,7568,95710,72691,80124
9389:17,302,654,76,616,58,8,866,84,29
23208:947,875,6450,4420,8058,25921,61716,52673,100422,51405
2505:650,45,1220,11,7869,3929,3736,359,2655,40542
28873:262,1795,1419,5184,702,35847,33832,85097,14255,104699
44053:17,302,654,76,616,58,8,866,84,29
2500:7468,5512,25388,36037,56897,79609,21668,109804,39944,52912
46195:17,302,654,76,616,58,21584,82222,43509,122127
29062:138,301,361,190,1208,4697,73,493,1097,10446
2501:1405,1957,967,810,2177,8680,46944,27082,118109,102207
12616:45,3,86,5702,29552,30230,56363,113806,70991,111003
19583:463,2582,4239,12984,21425,13980,31273,17810,111330,15188
31789:17,302,654,76,616,58,8,866,84,29
9394:205,4542,3929,244,5176,3006,12776,98,51962,68718
15306:17,302,654,76,616,58,8,866,84,29
15308:17,302,654,76,616,58,8,866,84,29
15302:1276,1208,4542,967,7901,12776,9399,51602,100286,50041
15303:17,302,654,76,616,58,3440,1617,38690,17944
19582:17,302,654,76,616,58,8,866,84,29
13195:568,1937,535,1217,10491,3190,784,26344,3175,10001
13192:17,302,654,76,616,58,8,866,84,29
2518:17,302,654,76,1730,10039,5097,3568,890,42756
41886:17,302,654,76,616,1740,75129,70112,118815,111180
39291:17,302,654,76,616,58,8,866,84,29
41888:17,302,654,76,616,58,8,866,84,29
28885:17,302,654,76,616,58,8,866,84,29
39295:17,736,2139,40,1435,44,8199,47595,69096,53342
29074:205,1693,1220,86,3214,2734,1649,25173,95775,108182
39296:17,302,654,76,616,58,8,866,84,29
2510:10291,30152,3683,55379,14435,30139,40898,3650,111861,119926
2515:3159,4023,8554,11543,19648,20163,47480,59964,37186,83776
41080:616,138,1832,167,9088,3207,12684,11666,503,43691
42625:17,302,654,76,616,58,8,866,84,29
42622:17,302,654,76,616,58,8,866,84,29
32409:650,1276,86,1231,5985,19712,16976,64350,77914,63311
49926:17,302,654,76,616,58,8,866,84,29
27764:17,302,654,76,616,58,8,866,84,29
12642:17,302,302,654,76,616,58,8,431,294
29045:205,4542,244,12776,917,8700,51317,26883,86963,123184
29046:554,1847,3546,10525,13815,43208,87334,28516,23565,22019
27760:17,302,654,76,616,58,8,866,84,29
28893:1276,4542,1205,220,43310,11355,6800,4678,43350,25556
28892:17,302,654,76,616,58,8,866,84,29
28086:650,1276,205,3929,244,6700,9597,50804,111954,25895
16422:303,6243,3943,9968,12904,20156,1178,23949,41665,19061
2524:17,302,654,76,616,58,8,866,84,29
3656:205,4542,1231,220,4825,3929,3006,18062,89296,94966
3657:17,302,654,76,616,58,8,866,84,29
2521:199,2366,3751,7611,7282,23599,40945,79378,65787,117764
41089:162,45,1086,4181,6943,985,2934,4347,29552,49467
2520:205,3929,9210,9657,7849,15487,9885,38940,39307,96270
38168:17,302,654,76,616,58,8,41075,7484,9612
12630:205,535,11,1231,1435,359,2028,812,2499,9117
27774:901,1937,7474,34420,89312,67820,116176,122935,83301,107267
29056:17,302,654,76,616,58,8,866,13573,90025
46180:17,302,654,76,616,58,8,866,84,99445
28075:205,4542,244,12776,917,8700,51317,26883,86963,123184
16411:205,1220,86,3929,7546,9885,12886,43598,112551,86872
37790:17,302,654,76,616,58,8,866,84,29
2536:1476,3,1220,348,10600,3929,6943,2655,3613,41840
3663:2733,73,3929,3977,152,16604,6899,15836,13314,83925
4209:17,302,654,866,361,1164,45182,3676,61418,38904
49872:1069,924,16965,38522,118377,113932,110811,94297,41540,26388
3721:650,3,205,4542,3929,244,15487,1160,70322,59067
3728:17,302,654,76,225,347,298,12090,16995,62489
37816:840,5702,6678,4213,11677,11326,45214,32825,44909,99491
18090:17,302,654,76,616,58,441,1002,8928,16465
31034:17,302,654,76,616,58,8,866,84,29
4211:17,302,654,76,616,58,8,866,84,29
4210:650,1476,3,4181,2223,1384,244,3588,13296,21143
5741:103,205,1065,14003,3588,4466,101291,97753,4309,98626
23133:3039,3514,8694,12951,40734,35980,9648,89154,61573,23761
31744:616,62,2618,1097,15583,6304,5142,68431,86017,36199
7069:17,302,654,76,616,58,8,866,84,29
25430:17,302,654,76,616,58,8,866,84,29
4213:205,1693,1220,3929,244,3613,9885,3188,25410,56176
51093:17,302,654,76,18923,22521,95418,71292,101835,123149
2429:1190,7869,2028,829,45852,10304,115143,94401,99141,30913
3717:1804,220,2028,10316,763,23423,85594,29815,23986,122185
56230:17,17,302,301,3897,3188,46747,102906,119383,84139
31751:17,302,654,76,616,58,8,866,84,29
34603:238,3,726,966,2868,317,12632,6612,54695,85813
44135:17,302,654,76,616,58,8,866,84,29
31023:17,2140,4364,18215,21340,23418,856,12937,6226,18872
7077:17,302,654,76,616,58,8,866,84,29
4223:17,302,654,76,616,58,8,866,84,29
47721:17,302,654,76,616,58,35793,37773,29532,39668
23127:17,302,654,76,616,58,8,866,84,29
49867:1131,311,6545,3039,4671,4825,4993,7468,36585,92485
35297:17,302,654,669,738,11800,51035,82549,64628,12791
2456:17,302,654,76,616,58,8,866,84860,64125
23110:17,302,654,76,616,22435,177,11497,22655,69494
35296:17,302,654,76,616,58,8,866,84,29
2453:596,1231,1568,2908,27858,24945,20408,56244,29657,2283
2454:5287,1784,2028,17990,19057,688,14114,64298,105940,67072
48276:650,1276,1069,3,1205,220,5176,11326,13058,56208
42654:17,302,654,76,616,58,8,866,84,29
42651:17,302,654,76,616,58,8,866,84,29
31010:17,302,654,76,616,58,8,866,84,29
18070:650,1276,205,1220,1231,7869,2655,917,40429,59067
31016:17,302,654,76,616,58,8,866,84,29
23114:1888,5145,3939,5111,5627,20411,1316,74845,52906,114049
23113:17,302,654,76,616,58,8,866,84,29
7044:17,17,899,1119,1389,1057,8579,8151,52986,108412
2461:1069,205,3929,12776,13296,9319,7428,38915,34379,30191
23112:1804,205,1065,8384,14003,3588,12589,4466,15464,97753
23111:205,1220,533,4825,3006,3613,9722,114009,112551,49691
48399:17,302,654,76,616,58,8,866,84,29
5766:76,2406,5693,9662,20416,41636,41386,74238,101910,90360
5765:205,1220,4542,4825,244,5176,3613,15487,12886,44128
4237:1276,1220,4542,1231,18062,9657,3619,16435,21284,29495
18711:17,302,654,76,616,58,8,866,84,29
2447:17,302,616,29,1239,591,14018,2158,2683,4997
18712:17,302,654,76,616,55590,2523,38152,59616,120631
3736:3,205,1231,4825,12776,3619,26421,30466,43602,87395
18713:17,302,654,76,616,58,8,866,84,29
3735:650,205,1220,1131,1231,220,3929,13296,30441,25410
3737:17,17,302,654,138,394,5567,179,1030,4017
56215:6759,8654,3994,56543,17242,53544,49790,38613,113531,96244
47705:17,302,654,76,616,58,8,866,84,29
31000:17,302,654,76,616,58,8,866,84,29
7053:238,262,1131,1065,2704,9505,61158,6970,27142,27139
31001:650,1276,3,205,7869,5702,7546,39545,16435,36656
34628:37342,5785,55141,48643,96519,43199,116411,58050,65936,64481
31004:1069,924,16965,38522,118377,113932,110811,94297,41540,26388
31005:650,45,1476,1220,2655,14026,11107,16251,38824,44551
7059:168,984,661,60979,6256,40610,92744,54384,9395,20939
25410:650,1069,1804,4697,6395,33094,50065,40496,18954,18121
25412:17,302,654,76,616,58,8,866,84,29
47703:2275,4194,984,8860,11813,135,9657,16982,23102,25716
35289:17,302,654,76,616,58,8,866,84,29
4242:205,1693,4542,86,3214,3006,10843,79409,95775,108182
2452:17,302,654,76,616,2282,10127,12832,24481,27176
18089:654,225,54620,70086,22243,32827,21001,33408,94695,74445
10580:650,1276,3,205,7869,5702,7546,16435,36656,67342
4249:496,3599,311,297,12329,6665,4064,8567,79010,19999
4248:17,302,654,76,616,58,8,866,3132,83762
19503:17,302,654,76,616,58,8,866,84,29
25469:17,302,654,76,616,58,2311,11071,8185,100839
7990:4542,7869,220,21171,60347,20843,2360,77237,104922,35820
12573:650,45,1476,3,4697,4813,1231,6026,15804,32531
5707:431,2880,4825,10041,6434,8848,10138,77087,97401,21159
7975:1804,4181,86,535,375,1231,220,1266,11307,6859
2469:4542,86,2655,9722,7849,11293,29508,18108,42096,102110
7976:18420,7611,15097,9547,11402,88353,17348,27574,112851,86289
10570:4542,7849,8700,11355,65515,57911,67563,4663,52677,82393
7977:650,1276,3,4542,1131,6862,9722,15487,29508,27336
5702:205,1220,3929,3214,3006,3613,10247,4721,49,11451
2465:616,15,698,1086,2233,3144,2024,13838,4398,4966
2464:15,931,4542,2293,28681,43308,54257,3266,81603,75629
48260:17,302,654,76,616,58,8,866,84,29
25471:262,901,535,2068,2880,6379,998,5111,4347,16359
19517:262,190,9853,349,57974,30959,58822,72366,96585,88905
4265:17,302,654,76,616,4080,1949,104099,89817,94635
47766:17,302,654,76,616,58,8,866,84,29
7981:17,302,654,76,616,58,8,3378,9879,8171
18068:17,302,654,76,616,58,22201,26292,10923,120409
38108:1069,205,4542,3929,18062,13296,10575,43169,81226,123184
10573:17,302,654,76,616,58,8,866,84,71993
37849:17,302,654,76,616,58,8,866,84,29
12587:3223,3929,4816,6943,2500,244,16288,6700,24945,8294
5717:4671,862,3695,14557,24335,18205,22132,26844,53801,65331
5718:17,76,84,650,354,301,899,1119,719,1884
16493:1405,119,1690,1065,2177,9217,14546,15813,17596,69356
16495:378,1603,1589,8457,5849,18903,4045,36743,52444,45549
2499:17,302,654,76,616,58,8,866,84,29
48365:17,302,654,76,616,58,8,866,84,29
4269:45,1276,1804,4697,86,7869,6943,5176,812,10275
39232:17,302,654,76,616,58,8,866,84,29
7969:17,302,29,650,3546,3531,17821,73574,78437,63827
3702:4542,2944,348,1631,6678,980,116854,49387,54927,90557
25441:17,302,654,76,616,58,8,866,84,29
7967:62,273,1086,953,205,2110,4417,14035,82539,63512
7964:1276,4697,4542,4816,135,6678,3378,28352,25777,78740
3701:17,302,654,76,76,1102,736,289,1587,17843
18766:650,361,3,1937,5182,1217,14003,1149,16604,21678
26577:17,302,654,76,616,3514,6379,35991,39566,1831
4273:205,86,3214,2734,4357,5812,25173,29508,35430,23439
18039:205,1220,533,4825,3006,3613,9722,114009,112551,49691
39237:650,4697,4181,12776,2734,3190,14761,56243,35074,55595
10563:4542,86,5176,3006,12776,9657,15487,22518,38940,39307
25449:17,302,654,76,616,58,8,866,84,29
4277:86,11,7869,10316,812,7546,12632,1873,55507,100040
42699:17,302,654,76,616,58,8,866,84,29
10564:4542,4825,98,9722,15487,15097,18783,29508,28729,108387
4275:616,58,1102,1109,3842,683,4091,2098,18737,32046
25448:7608,13997,15947,43930,4973,31350,40238,73228,8747,107609
42697:119,3969,845,52680,31072,14034,72752,30511,82129,118542
11614:361,162,73,2765,5702,24211,37507,6098,30230,42031
12595:535,1435,2028,9210,14174,77787,30429,105579,67296,77885
42698:103,2944,375,7048,6943,7642,17665,9980,45529,107779
